NAME,REGISTERED POSITION,HEIGHT,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,AGE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ID,CLUB TEAM,Market Value,Salary,Contract Years Remaining,Yearly Wage Raise
Topal,5,187,60,65,80,82,74,69,74,68,73,68,73,71,73,74,60,78,60,60,63,67,72,75,63,65,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,3865,Galatasaray,8519870,2184000,4,0.019
Ferhat Öztorun,4,174,60,59,67,77,78,75,70,75,71,73,66,64,67,66,59,74,57,55,58,62,77,70,64,65,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,3866,Galatasaray,7012610,1268000,4,0.051
Zafer Sakar,7,170,64,56,70,78,76,79,69,81,78,75,76,70,72,69,64,75,61,65,62,65,75,80,70,65,50,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,21,5,5,3867,Galatasaray,8696156,2301000,3,0.04
Inamoto,7,181,72,66,77,79,71,69,77,75,74,66,73,76,75,60,70,70,72,72,68,68,72,77,73,70,50,73,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,27,5,5,3868,Galatasaray,3925745,2107000,2,0.025
Arda Turan,8,176,72,53,64,76,80,78,67,78,70,76,66,65,70,70,66,77,65,58,64,63,74,74,73,66,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,3869,Galatasaray,8668239,1641000,4,0.038
Ozgurcan Ozcan,12,184,69,27,71,69,79,78,76,74,72,75,65,64,62,66,70,76,72,53,55,69,76,75,78,68,50,63,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,3870,Galatasaray,8034123,1752000,2,0.012
Fedorov,3,184,59,77,82,80,75,73,75,73,69,70,70,70,74,72,66,80,65,54,53,81,80,69,63,74,50,78,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,31,6,6,3871,Dynamo Kiev,2782418,3908000,3,0.009
Eschenko,4,170,66,63,66,82,81,81,69,78,80,82,70,68,71,69,60,75,60,60,63,65,75,74,69,66,50,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,3872,Dynamo Kiev,8404926,2596000,3,0.022
El Kaddouri,8,177,72,60,72,83,80,80,69,77,77,80,69,68,74,78,69,80,72,60,69,64,80,76,69,68,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,4,4,3873,Dynamo Kiev,7144346,2533000,5,0.014
Belkevich,9,181,79,48,74,74,81,79,75,80,84,78,85,78,83,80,74,84,75,75,77,65,74,84,72,78,50,78,5,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,A,33,5,5,3874,Dynamo Kiev,2874076,8271000,2,0.009
Kleber,11,173,77,28,73,86,80,86,78,86,82,83,68,62,67,68,72,76,78,50,55,69,77,78,81,64,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,23,5,5,3875,Dynamo Kiev,15439898,5385000,2,0.034
Lutsenko,0,191,30,76,84,58,64,66,84,63,47,45,48,46,52,56,36,78,40,37,40,42,78,48,64,75,77,68,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,32,4,4,3876,Dynamo Kiev,670658,944000,3,0.032
Rodolfo,3,183,68,69,81,79,77,73,69,75,74,70,71,71,78,72,70,88,69,75,76,78,80,75,65,60,50,60,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,24,4,4,3877,Dynamo Kiev,8278555,3191000,5,0.013
Rodrigo,4,182,73,62,78,80,81,73,70,75,75,80,65,74,72,80,63,88,66,63,58,69,76,73,80,67,50,67,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,3878,Dynamo Kiev,6812118,3474000,2,0.005
Mikhalik,8,185,70,50,74,80,77,75,72,75,76,72,71,68,74,74,62,82,63,73,68,68,72,77,69,65,50,63,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,22,6,6,3879,Dynamo Kiev,7326447,2652000,5,0.032
Diogo Rincón,9,185,78,46,81,85,81,76,74,80,82,76,80,77,75,72,76,80,80,60,58,73,83,86,81,70,50,75,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,3880,Dynamo Kiev,13332401,7965000,2,0.062
Chernat,9,168,76,44,65,80,82,85,72,88,86,82,81,70,81,83,69,75,68,80,81,63,74,83,80,69,50,67,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,26,4,4,3881,Dynamo Kiev,15013443,8580000,2,0.031
Shatskikh,12,187,82,44,84,76,84,75,82,75,77,76,75,74,68,75,82,85,81,67,60,80,76,80,80,76,50,75,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,28,5,5,3882,Dynamo Kiev,8613643,4410000,4,0.056
Martsvaladze,12,176,72,40,69,80,76,79,72,78,77,75,72,68,73,71,70,75,70,64,65,63,73,78,72,65,50,66,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,3883,Dynamo Kiev,6175851,1579000,3,0.044
Reva,0,183,30,79,78,62,66,68,85,70,43,53,51,48,53,67,40,76,40,38,36,43,80,45,52,74,77,73,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,31,4,4,3884,Dynamo Kiev,1031292,1478000,1,0.018
Sablic,3,190,58,78,86,72,69,70,71,66,58,62,65,70,69,66,59,80,59,50,55,81,78,63,52,70,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,4,5,3885,Dynamo Kiev,4606018,3009000,4,0.019
Irimia,4,178,63,65,68,81,80,78,69,74,74,76,69,67,72,70,58,73,58,55,63,64,76,74,66,67,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,3886,Dynamo Kiev,4474856,1591000,3,0.035
Peev,4,178,75,63,74,85,81,84,70,86,78,85,70,75,80,75,66,78,63,68,75,66,74,77,80,72,50,77,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,3887,Dynamo Kiev,9130545,4380000,5,0.002
Dedechko,5,186,58,70,79,80,75,73,68,70,66,67,67,66,69,68,60,79,62,62,64,73,74,74,60,66,50,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,3888,Dynamo Kiev,8436904,2056000,2,0.017
Aliyev,8,172,69,40,62,74,80,72,65,76,79,75,75,70,78,77,70,80,68,80,80,65,76,80,76,63,50,59,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,21,6,6,3889,Dynamo Kiev,10859178,3212000,4,0.049
Borja,5,185,68,73,77,80,75,74,78,72,74,73,74,69,75,68,63,76,62,60,56,71,72,74,65,71,50,74,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,3890,R. Valladolid,5472796,2873000,4,0.038
Pareja,3,181,58,74,82,80,74,73,74,73,72,68,75,74,76,74,60,77,60,70,70,76,74,72,64,71,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,3891,Anderlecht,8604887,2612000,3,0.019
Pedro Lopez,4,174,62,66,71,81,77,75,74,75,71,74,69,67,70,70,55,72,53,56,64,67,78,75,63,70,50,69,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,A,22,5,5,3892,R. Valladolid,6100455,1652000,4,0.017
Oscar Sanchez,4,180,68,65,73,77,77,79,68,75,76,74,74,68,73,68,66,72,64,58,66,67,68,75,73,68,50,65,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,4,4,3893,R. Valladolid,3847807,1791000,4,0.017
Gago,5,178,68,72,70,82,75,78,75,81,75,72,85,84,78,72,65,75,65,60,63,60,68,82,62,70,50,78,7,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,20,5,4,3894,R. Madrid,15877568,3291000,5,0.033
Grau,0,185,30,71,75,56,67,67,76,65,44,50,53,49,64,61,40,75,40,37,36,40,77,55,50,60,75,65,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,4,4,3895,ES Troyes AC,1385211,561000,4,0.043
Nenad Kovacevic,5,176,62,71,80,83,75,74,73,73,73,72,75,73,73,73,63,78,66,64,65,69,76,74,65,72,50,75,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,6,5,3896,RC Lens,5992179,2911000,2,0.021
Toche,12,186,76,42,74,75,76,74,71,75,71,74,70,69,68,70,74,73,72,65,65,72,72,74,70,67,50,66,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,3897,R. Valladolid,5048201,1571000,3,0.041
Aresti,0,188,30,74,76,58,65,68,80,61,48,47,51,53,52,56,35,78,38,36,35,43,77,47,62,66,75,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,3898,Cagliari,3306463,905000,4,0.025
Garcia Calvo,3,185,60,80,84,82,80,73,82,74,71,73,68,65,74,73,60,73,57,54,56,71,82,72,62,71,50,71,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,31,6,6,3899,R. Valladolid,3247121,3902000,1,0.015
Morel Rodriguez,4,175,66,73,71,82,80,81,75,76,73,73,76,74,82,80,71,79,70,82,83,72,77,75,70,72,50,65,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,A,28,5,4,3900,No Club,0,3544000,4,0.047
Calvo,4,175,68,72,75,84,81,81,77,75,73,72,69,67,71,70,67,80,67,62,64,68,80,73,62,72,50,73,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,6,6,3901,C. Gimnastic,6751974,3468000,2,0.014
Jong-A-Pin,3,183,48,70,74,76,70,70,70,69,67,64,67,65,68,65,53,75,52,45,52,72,76,58,55,65,50,65,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,4,4,3902,SC Heerenveen,5855937,1270000,2,0.046
Grandel,0,184,30,76,82,61,64,66,87,65,52,50,51,50,51,58,42,78,41,40,40,41,76,52,58,67,79,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,28,4,4,3903,FC Utrecht,1971067,1108000,5,0.014
Juanfran,8,181,71,53,72,74,77,75,68,76,76,81,71,69,74,70,70,72,69,68,71,69,68,71,75,68,50,65,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,21,5,5,3904,C.A. Osasuna,7061955,2206000,4,0.013
Dame Traore,3,184,48,72,79,77,73,70,72,65,66,66,64,67,66,66,53,73,57,55,53,74,77,65,56,66,50,60,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,3905,Valenciennes FC,6428778,1822000,2,0.026
Alberto,0,182,40,81,75,60,73,75,78,70,49,59,55,60,65,71,42,78,43,43,40,43,81,52,57,76,85,78,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,37,3,3,3906,R. Valladolid,97107,2410000,1,0.013
Carrico,3,180,54,70,78,75,73,74,75,76,67,70,68,67,67,65,59,73,56,56,52,68,77,68,60,65,50,64,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,3907,Sporting Lisbon,7924067,1651000,5,0.006
Fabri,0,180,30,71,77,56,66,68,78,70,48,46,47,48,50,54,40,77,42,40,40,45,78,48,60,67,75,63,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,4,4,3908,R.C. Deportivo la Coruña,3352082,854000,2,0.027
Gonzalo Vicente,4,179,67,64,73,76,75,74,69,73,72,73,65,67,69,68,53,72,54,55,55,70,73,67,62,68,50,67,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,4,4,3909,R. Valladolid,2540396,1572000,2,0.02
Mareque,4,167,73,65,73,86,81,81,71,82,77,78,75,72,78,75,64,76,66,60,63,60,76,80,75,69,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,4,4,3910,FC Porto,11099610,3443000,3,0.033
Marcelo Sosa,5,180,60,74,79,85,76,74,83,74,70,73,73,79,75,72,63,77,63,60,60,69,76,71,60,70,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,A,28,5,5,3911,C. Atlético Madrid,5225323,2649000,3,0.029
Pieters,4,183,51,66,82,74,77,69,72,66,65,63,65,64,63,66,53,75,54,52,51,72,71,65,53,64,50,63,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,4,4,3912,FC Utrecht,7178684,1702000,2,0.038
Gallardo,9,165,85,44,73,79,78,81,74,86,88,82,90,81,88,80,80,76,78,80,81,72,75,87,75,68,50,80,6,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,B,30,5,5,3913,Paris Saint-Germain,14426633,14433000,2,0.06
Monnet-Paquet,10,183,67,40,74,79,83,80,70,80,79,78,72,67,69,68,68,73,69,62,58,65,73,75,70,63,50,63,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,3914,RC Lens,11856085,1948000,4,0.004
Falcao Garcia,12,175,75,38,75,78,80,82,83,84,81,78,79,72,77,75,79,76,76,68,70,75,80,84,78,63,50,60,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,3915,No Club,0,4093000,5,0.009
Sergio Asenjo,0,182,30,72,76,62,68,65,75,65,46,49,42,48,53,60,37,75,36,35,35,40,77,47,60,66,71,65,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,17,4,4,3916,R. Valladolid,3464749,554000,3,0.0
Talamonti,3,182,52,77,79,80,75,74,77,70,67,69,67,70,70,72,60,84,63,68,60,78,80,70,56,70,50,71,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,24,5,5,3917,Atalanta,7635211,2883000,2,0.021
Inaki Bea,3,184,50,75,82,76,70,68,74,67,64,63,67,64,68,72,53,77,56,54,55,80,75,66,57,74,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,28,5,5,3918,R. Valladolid,3425028,1824000,3,0.028
Marcos,4,173,63,71,68,81,74,72,77,69,64,69,62,67,68,79,54,80,58,56,68,65,77,72,69,63,50,76,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,32,5,5,3919,R. Valladolid,1200619,2064000,1,0.009
Alvarez,4,175,62,69,68,86,75,78,76,80,73,72,67,65,69,66,62,72,60,59,57,69,77,72,63,75,50,74,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,26,5,5,3920,No Club,0,2409000,2,0.02
Michael Johnson,7,183,68,62,77,78,74,73,73,74,75,72,77,74,75,73,63,77,60,71,70,69,72,77,75,69,50,70,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,3921,Manchester City,11751031,2751000,5,0.041
Higuain,12,184,73,39,76,75,77,75,67,72,79,69,77,76,75,70,69,75,73,78,78,62,71,82,72,63,50,63,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,3922,R. Madrid,11020656,2189000,3,0.048
Javi Varas,0,182,30,72,77,58,63,66,76,67,45,46,46,47,51,59,35,77,42,40,41,42,77,50,62,67,73,68,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,4,4,3923,Sevilla F.C.,2014406,571000,5,0.001
Chino Losado,12,179,75,40,75,77,75,73,70,76,73,71,72,69,70,71,73,75,66,63,65,71,73,70,70,65,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,29,4,4,3924,R. Valladolid,2241000,1429000,4,0.015
Monreal,4,178,63,66,73,80,76,75,73,73,72,73,70,70,71,68,55,85,60,57,65,66,72,74,68,69,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,3925,C.A. Osasuna,8548515,1909000,3,0.029
Ortega,9,170,80,35,70,71,75,82,77,93,96,85,83,81,83,77,80,76,80,80,81,70,76,85,80,65,50,60,5,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,32,5,5,3926,No Club,0,10617000,1,0.042
Molina,0,185,30,85,82,62,67,71,85,74,53,51,51,52,66,70,43,82,45,41,52,43,82,57,72,75,84,84,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,36,6,6,3927,Levante U.D.,280903,2750000,1,0.003
Rafa ,3,179,55,70,72,78,76,75,70,74,70,68,70,65,70,65,58,74,60,55,57,68,76,75,63,67,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,5,5,3928,R. Valladolid,5828041,1522000,5,0.006
Capdevila,8,180,73,50,74,78,78,73,76,76,78,70,79,69,78,71,68,78,75,64,64,68,74,80,66,70,50,62,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,25,5,5,3929,R. Valladolid,5871972,2742000,4,0.015
Jankovic,9,183,73,51,77,76,82,80,78,78,74,74,73,70,71,75,73,82,73,71,74,72,74,76,75,70,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,3930,R.C.D. Mallorca,11112597,3363000,2,0.01
Miguel Torres,4,183,64,75,79,80,75,74,72,74,72,68,68,67,76,69,62,70,58,52,68,72,78,70,64,72,50,74,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,6,6,3931,R. Madrid,9313749,2142000,2,0.017
Sebo,12,181,75,40,76,82,78,83,79,76,76,77,70,66,68,69,76,78,79,62,60,76,78,77,76,70,50,74,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,3932,Rangers,10247192,2712000,4,0.048
Lee Martin,8,180,68,45,74,75,79,75,80,79,77,78,72,70,72,72,63,74,60,60,66,63,72,77,77,64,50,65,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,3933,Rangers,10564274,2792000,5,0.026
Rogerio Ceni,0,188,50,83,84,65,73,72,90,73,69,66,63,62,78,70,68,83,65,90,85,47,82,71,70,80,84,73,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,33,5,5,3934,No Club,0,4621000,1,0.039
Ivan Hernandez,5,185,62,72,75,77,73,70,76,67,68,71,73,72,70,69,60,77,60,61,61,71,75,70,61,68,50,71,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,3935,R. Valladolid,3615939,1503000,2,0.048
A. Ferrari,0,194,30,70,77,56,64,65,78,66,46,45,46,45,50,53,36,75,35,35,37,42,77,45,62,66,71,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,3936,Atalanta,2524861,517000,4,0.038
Passarini,0,188,30,72,75,56,65,66,76,67,44,45,45,46,50,58,35,76,42,41,41,41,76,41,52,65,72,66,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,4,4,3937,Chievo Verona,1449282,766000,5,0.023
Baseggio,7,184,73,63,84,83,74,75,73,73,80,68,85,80,85,72,69,85,76,80,86,78,75,84,62,80,50,80,5,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,C,28,4,4,3938,Anderlecht,12182312,7467000,2,0.056
Zaparain,0,182,30,71,76,57,64,62,77,73,43,45,44,45,51,55,30,78,41,40,43,40,80,47,64,65,72,67,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,4,4,3939,R. Zaragoza,2258578,719000,3,0.036
Sapara,7,176,66,64,73,83,75,75,73,76,78,76,76,72,77,70,65,78,66,74,73,68,74,76,65,67,50,72,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,3940,Rosenborg BK,9067093,3232000,2,0.018
Galan,0,187,30,71,75,56,65,66,76,67,42,45,43,46,50,57,35,76,41,40,41,41,76,40,51,64,71,66,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,4,4,3941,Getafe C.F.,2225452,694000,3,0.049
Johan Lapeyre,0,178,30,70,76,60,70,73,83,74,50,55,50,53,50,55,42,76,40,40,43,45,78,50,62,64,73,60,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,4,4,3942,AS Nancy-Lorraine,2776307,785000,4,0.048
Jacobo Sanz,0,193,30,75,80,61,63,63,77,63,43,46,50,45,57,65,33,78,32,41,44,40,78,52,50,70,77,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,4,4,3943,R. Valladolid,2663557,997000,2,0.013
Vaiho,0,188,30,70,78,57,65,64,78,63,45,46,44,49,53,61,37,80,35,35,35,45,76,48,58,65,75,62,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,17,4,4,3944,Djurgardens IF,3997365,723000,4,0.02
Lorello,0,186,30,70,74,56,65,67,77,66,43,45,43,46,53,57,35,76,40,41,40,41,77,39,52,65,72,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,4,4,3945,Catania,3076579,620000,2,0.011
Pierre,3,180,52,76,85,78,74,70,73,70,67,61,65,64,71,69,61,74,60,52,56,75,79,67,55,66,50,74,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,3946,FC Nantes-Atlantique,5309497,2596000,3,0.044
Denilson,5,178,63,67,75,78,76,76,73,75,77,74,71,73,69,66,64,74,64,61,63,63,76,78,63,61,50,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,3947,Arsenal,10485381,2309000,3,0.021
Asier,8,176,70,46,67,80,78,81,68,81,76,77,70,65,70,72,68,72,65,63,64,64,72,76,75,62,50,63,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,3948,R. Valladolid,9933774,1926000,3,0.007
Gyan,4,175,60,70,72,85,82,80,68,77,75,77,69,72,69,72,59,72,65,58,60,68,83,75,70,65,50,69,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,3949,SBV Excelsior,4900095,2826000,4,0.011
Sisi,8,169,68,45,63,75,80,84,66,85,77,85,68,68,70,70,63,69,65,63,66,65,75,78,73,65,50,64,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,3950,R. Valladolid,11237062,3116000,5,0.008
Cisse,5,180,55,75,82,84,78,74,75,78,65,69,70,70,72,66,60,75,62,53,59,78,75,69,60,86,50,75,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,30,5,5,3951,CS Sedan,3888486,3019000,3,0.018
Virgili,0,186,30,71,74,56,65,67,77,67,43,45,44,46,53,58,35,76,41,40,40,41,77,40,50,63,70,67,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,4,4,3952,Parma,2459386,703000,2,0.007
Metaj,4,180,60,63,73,77,75,72,73,73,67,66,68,66,68,67,57,74,58,58,56,72,73,68,60,65,50,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,18,5,5,3953,FC Groningen,7203697,1263000,3,0.048
Heaton,0,186,30,74,82,56,65,65,80,62,45,55,47,50,50,60,36,76,37,32,32,35,76,44,55,65,77,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,4,4,3954,Manchester United,2910910,924000,2,0.049
Upson,3,185,60,82,83,80,80,82,84,75,70,65,74,72,81,78,62,78,60,65,63,70,79,77,60,70,50,75,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,3955,Birmingham City,9970258,4813000,3,0.015
Martin Taylor,3,193,55,80,91,70,71,67,70,66,66,68,62,66,70,72,66,76,69,55,52,76,75,68,70,71,50,76,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,4,3956,Birmingham City,6250438,3345000,5,0.007
