overall,id,player_name,position_name,registered_position,age,nationality,height,weight,club_id,attack,defense,balance,stamina,top_speed,acceleration,technique,mentality,team_work,consistency
75,4407,Brivio,Unknown,4,18,Italy,185,72,37,63,60,75,77,75,72,71,67,72,4
75,4411,van der Wiel,Unknown,4,18,Netherlands,181,69,54,53,69,74,81,75,74,68,65,68,4
75,4413,Sinclair,Unknown,10,17,England,177,73,35,74,50,70,77,80,79,69,65,70,4
75,4420,Espimas,Unknown,8,33,France,180,75,141,61,60,70,85,79,72,61,65,64,4
75,4458,D. Blind,Unknown,4,18,Netherlands,180,72,141,64,72,77,77,76,72,78,77,80,7
75,4470,O. Giroud,Unknown,12,20,France,192,84,141,80,32,80,75,73,74,78,71,65,3
75,4476,Éder,Unknown,12,19,Portugal,188,81,141,74,34,81,72,83,69,68,64,64,4
75,4477,J. Henderson,Unknown,7,19,England,182,67,141,69,55,73,77,77,75,76,76,68,7
75,4601,Gibson,Unknown,12,19,England,183,80,141,73,38,77,76,74,76,65,76,68,7
75,4602,Jackson,Unknown,3,19,England,184,78,141,44,72,76,73,73,73,71,77,63,5
75,4617,Dupont,Unknown,0,18,France,183,77,141,25,72,74,49,61,71,41,81,76,3
75,4619,Fernandez,Unknown,3,19,France,187,77,141,33,79,85,68,70,69,60,78,73,5
75,4620,Guegan,Unknown,4,19,France,182,73,141,47,71,76,76,73,73,51,81,79,3
75,4625,Perrin,Unknown,3,19,France,183,80,141,53,69,81,76,70,70,61,84,73,6
75,4648,Doesburg,Unknown,4,19,Netherlands,174,72,141,61,73,73,77,79,76,71,76,61,7
75,4649,Hoekstra,Unknown,8,19,Netherlands,180,77,141,71,45,76,71,76,76,76,72,65,6
75,4656,Camacho,Unknown,7,19,Spain,174,70,141,73,61,73,72,76,76,75,76,75,6
75,4664,Prieto,Unknown,5,19,Spain,178,72,141,60,71,81,77,76,75,68,79,71,5
75,4690,Zakharov,Unknown,12,19,Russia,182,72,141,76,35,77,76,69,72,71,62,57,6
75,4697,Ahmet,Unknown,0,19,Turkey,176,72,141,48,71,77,63,67,75,53,81,63,4
75,4698,Cem,Unknown,8,19,Turkey,179,73,141,71,74,77,78,76,70,72,81,71,4
75,4703,Abdel Salam,Unknown,12,19,Egypt,184,79,141,75,41,78,73,74,76,73,78,72,6
75,4705,Shittu,Unknown,0,19,Nigeria,178,86,141,38,73,73,59,60,67,52,76,63,5
75,4709,Samuels,Unknown,4,19,Jamaica,168,58,141,64,66,74,76,74,75,76,70,63,6
75,4713,Bustos,Unknown,4,19,Argentina,186,83,141,68,65,74,74,76,77,76,76,71,4
75,4721,Nascimento,Unknown,9,19,Brazil,182,74,141,76,43,76,71,74,76,78,83,58,4
75,4727,Prandini,Unknown,12,19,Uruguay,175,67,141,79,45,76,74,74,78,77,72,78,4
75,4729,Noushevar,Unknown,8,19,Iran,193,83,141,71,63,77,68,74,76,75,76,51,4
75,4731,Kim Cyun Hi,Unknown,12,19,South Korea,179,74,141,72,39,77,74,83,69,76,83,63,4
75,4732,Sahafi,Unknown,12,19,Saudi Arabia,181,74,141,71,36,65,77,72,73,75,76,76,4
75,4736,Spencer,Unknown,4,19,England,178,68,141,55,54,72,79,77,81,61,76,68,5
75,4739,Wiart,Unknown,9,18,France,182,70,141,83,59,75,74,67,64,84,85,75,5
75,4744,Nijkamp,Unknown,9,19,Netherlands,173,64,141,79,55,73,71,76,79,76,76,75,5
75,4745,Van Dijk,Unknown,4,19,Netherlands,174,63,141,61,60,70,75,76,78,68,80,76,5
75,4765,Kim U Don,Unknown,0,19,South Korea,188,79,141,24,73,78,63,73,77,67,83,58,5
75,4777,Kelsen,Unknown,0,17,Austria,187,82,141,32,84,75,57,64,64,41,70,70,4
75,32925,Torrejon,Unknown,3,20,Spain,187,87,105,52,73,84,75,70,68,67,65,65,4
75,32942,Zuev,Unknown,0,24,Russia,194,83,2,30,73,76,60,62,63,50,65,66,4
74,38,Leonard,Unknown,4,32,Belgium,185,79,15,59,70,75,80,68,70,68,77,70,5
74,68,Domovchiski,Unknown,11,20,Bulgaria,178,74,141,71,44,73,78,75,74,75,60,66,4
74,345,Kalnins,Unknown,12,25,Latvia,193,90,141,72,35,88,75,71,67,70,68,70,4
74,387,Mulryne,Unknown,8,28,Northern Ireland,175,71,141,71,40,71,80,75,72,78,68,72,6
74,421,Radomski,Unknown,5,29,Poland,180,81,141,60,70,79,81,71,72,76,81,66,7
74,430,Gancarczyk,Unknown,4,24,Poland,181,70,141,55,71,83,76,68,66,65,66,65,5
74,536,Nadj,Unknown,5,31,Serbia and Montenegro,174,69,141,58,70,71,83,74,78,73,72,72,5
74,580,Filekovic,Unknown,6,28,Slovenia,190,81,141,68,57,85,84,73,68,76,70,67,4
74,719,Carl Fletcher,Unknown,7,26,Wales,178,73,141,58,72,78,82,76,74,71,78,77,4
74,726,Danny Collins,Unknown,3,26,Wales,188,76,76,60,72,78,77,75,72,72,69,67,4
74,844,Kaita,Unknown,7,20,Nigeria,169,76,112,60,65,76,80,80,76,74,64,60,4
74,1051,Barillà,Unknown,7,18,Italy,180,74,120,70,60,73,78,78,77,73,66,74,5
74,1060,Rojas,Unknown,3,32,Chile,178,70,141,56,72,71,80,73,74,72,76,75,5
74,1156,Reiner Torres,Unknown,5,26,Peru,169,66,141,60,68,70,86,71,76,72,70,75,5
74,1233,Moniwa,Unknown,3,25,Japan,181,77,141,52,76,78,70,82,72,68,70,70,4
74,1241,Tognozzi,Unknown,5,29,Italy,184,74,120,66,39,78,75,73,72,72,73,70,5
74,1242,Maki,Unknown,12,26,Japan,184,77,141,74,45,80,84,73,70,67,70,74,4
74,1249,Al-Ghamdi,Unknown,5,27,Saudi Arabia,177,68,141,57,68,70,84,81,77,67,69,70,4
74,1256,Al-Qadi,Unknown,3,27,Saudi Arabia,178,67,141,55,71,78,77,74,73,65,63,70,4
74,1477,Song Bilong,Unknown,3,19,Cameroon,182,76,118,57,73,76,76,84,72,80,59,70,4
74,1501,Craig Gardner,Unknown,7,19,England,178,71,19,64,61,73,78,76,74,70,69,70,4
74,1563,Sankofa,Unknown,3,21,England,183,78,48,49,69,77,74,76,73,65,68,68,4
74,1589,Carsley,Unknown,7,32,Ireland,178,75,90,67,70,82,85,70,70,70,83,74,6
74,1635,Sturridge,Unknown,12,17,England,188,76,106,67,33,74,74,77,73,79,63,63,4
74,1649,Onuoha,Unknown,3,18,England,188,78,114,64,72,74,80,93,82,70,63,64,4
74,1671,Giuseppe Rossi,Unknown,12,19,Italy,175,71,33,69,26,70,70,75,76,80,60,62,3
74,1686,Vitale,Unknown,4,19,Italy,180,71,128,62,67,75,75,74,76,66,66,67,6
74,1694,Andrew Taylor,Unknown,4,20,England,178,69,3,58,66,69,80,75,69,75,68,67,4
74,1699,Craddock,Unknown,12,20,England,180,75,3,67,40,70,75,75,77,76,67,65,4
74,1717,Pattison,Unknown,7,19,South Africa,173,78,70,64,64,80,81,74,72,73,66,66,3
74,1746,Aaron Brown,Unknown,3,23,England,178,80,72,52,71,75,78,73,72,68,70,70,4
74,1747,Halls,Unknown,5,24,England,183,70,72,66,60,70,76,79,77,75,67,62,4
74,1755,Long,Unknown,12,19,Ireland,178,71,72,70,38,72,76,76,74,73,68,60,3
74,1804,O'Hara,Unknown,7,20,England,180,78,53,65,60,74,79,73,72,74,67,64,3
74,1830,Grant,Unknown,10,19,England,183,70,132,69,32,68,75,80,77,73,64,65,4
74,1833,Diagouraga,Unknown,7,19,France,188,72,132,65,65,80,78,74,73,74,66,70,4
74,1854,Ephraim,Unknown,8,18,England,175,70,115,70,35,73,72,77,77,74,66,63,4
74,1891,Lejeune,Unknown,12,21,France,181,81,10,70,35,78,73,75,73,73,67,73,3
74,1906,Baysse,Unknown,3,18,France,184,82,111,47,69,77,75,73,73,67,63,65,3
74,1908,Ted Lavie,Unknown,5,20,France,178,73,111,50,68,73,81,76,75,72,65,67,3
74,1918,Olivier Thomas,Unknown,4,32,France,183,82,107,66,63,68,75,70,69,74,72,79,6
74,1931,Douillard,Unknown,8,21,France,173,68,107,61,35,65,70,72,75,65,62,65,5
74,1938,Calvé,Unknown,3,22,France,182,73,107,45,70,75,76,75,73,68,67,68,4
74,1953,Diame,Unknown,5,19,France,180,71,109,55,71,73,77,77,75,70,65,65,3
74,1955,Marco Ramos,Unknown,4,23,France,172,66,109,65,60,73,70,75,72,78,71,73,4
74,1977,Fauvergue,Unknown,12,22,France,193,86,103,70,35,79,75,74,71,72,66,63,4
74,1982,Lepostollec,Unknown,5,22,France,183,73,103,63,61,74,78,73,71,73,66,68,4
74,2007,Bourhani,Unknown,12,25,France,180,70,116,73,36,73,77,75,70,72,68,65,4
74,2023,Hima,Unknown,5,22,France,179,75,78,55,69,72,80,76,74,71,63,64,4
74,2036,Cantareil,Unknown,4,23,France,178,70,64,58,66,71,80,72,72,72,73,70,4
74,2046,Hassoun Camara,Unknown,3,22,France,188,76,64,50,68,80,73,73,70,67,65,66,3
74,2047,Bocaly,Unknown,5,18,France,180,74,64,57,66,79,78,74,73,70,66,70,3
74,2064,Nimani,Unknown,12,18,France,190,85,31,70,38,83,74,74,69,75,65,65,3
74,2072,Duchemin,Unknown,8,27,France,177,76,133,66,60,80,77,71,70,75,69,66,4
74,2081,B. Gavanon,Unknown,5,26,France,180,75,133,66,58,69,78,70,74,76,68,66,4
74,2103,Dimitrijevic,Unknown,9,22,Serbia and Montenegro,180,72,60,68,60,70,81,75,75,76,62,65,5
74,2111,Fanni,Unknown,5,24,France,186,78,108,58,74,78,78,73,72,68,69,67,5
74,2147,Djadjedje,Unknown,12,20,France,176,70,36,70,45,65,69,83,80,77,71,66,4
74,2167,Mvuemba,Unknown,7,21,France,175,67,101,67,60,73,80,79,78,72,66,61,3
74,2168,Didot,Unknown,7,23,France,175,68,101,68,66,69,80,72,70,76,68,71,5
74,2170,Danze,Unknown,7,20,France,184,71,101,65,60,76,80,74,73,73,65,66,3
74,2171,Papakouli Diop,Unknown,7,20,Senegal,178,73,101,56,65,75,80,78,76,76,68,65,3
74,2172,N'Guema,Unknown,10,21,Gabon,170,69,101,71,40,69,74,80,74,77,67,65,4
74,2173,Ekoko,Unknown,12,18,DR Congo,178,75,101,69,38,70,72,79,78,73,67,62,4
74,2214,Abdou,Unknown,4,22,France,179,68,117,63,60,70,77,75,75,73,65,63,4
74,2215,Amalfitano,Unknown,8,21,France,176,68,117,64,63,73,80,77,75,72,67,69,4
74,2226,Pitau,Unknown,7,29,France,178,70,134,67,68,80,86,77,74,71,71,73,5
74,2247,Séne,Unknown,5,21,France,190,77,134,60,62,81,76,74,68,72,65,65,3
74,2262,Alseni Camara,Unknown,3,19,Guinea,185,78,102,50,70,78,79,75,72,70,66,63,3
74,2269,Robic,Unknown,8,20,France,181,73,102,68,50,72,75,74,73,76,66,65,4
74,2271,Pentecôte,Unknown,12,20,France,180,75,102,67,36,74,74,76,74,74,66,67,3
74,2312,Kharroubi,Unknown,5,22,France,181,73,115,63,63,75,81,75,74,73,70,68,4
74,2333,Guberti,Unknown,7,21,Italy,180,80,22,64,63,72,82,75,73,72,69,66,4
74,2334,Alvaro Rubio,Unknown,5,27,Spain,178,70,122,70,67,75,81,74,71,72,70,75,4
74,2349,Capelli,Unknown,3,20,Italy,184,78,114,48,70,75,77,72,71,67,65,68,5
74,2354,Manzoni,Unknown,8,19,Italy,177,65,114,65,42,67,75,77,79,72,62,63,4
74,2360,Canini,Unknown,3,21,Italy,178,72,126,50,75,72,75,74,70,68,73,68,4
74,2396,Jimenez,Unknown,8,25,Italy,184,80,80,68,45,74,78,77,71,73,66,64,4
74,2398,Morimoto,Unknown,12,18,Japan,183,75,42,70,36,70,71,78,77,74,63,60,4
74,2442,Buzzegoli,Unknown,7,23,Italy,179,72,65,63,65,68,79,74,76,71,65,67,5
74,2443,Marianini,Unknown,7,27,Italy,184,75,65,67,65,76,83,75,74,71,70,66,5
74,2472,Andreolli,Unknown,3,20,Italy,187,81,139,48,70,78,73,74,72,67,66,66,4
74,2522,Abejon,Unknown,7,32,Uruguay,185,76,114,70,67,81,82,76,74,60,74,78,4
74,2527,Pelagotti,Unknown,0,17,Italy,188,82,65,30,70,75,57,65,67,40,66,66,4
74,2537,De Vezze,Unknown,7,26,Italy,173,70,24,65,65,69,83,75,76,72,70,73,4
74,2571,Dellafiore,Unknown,4,21,Argentina,186,74,82,60,66,70,80,74,73,70,72,70,4
74,2657,Soddimo,Unknown,8,19,Italy,175,75,125,66,52,66,75,76,74,72,63,64,4
74,2686,Brevi,Unknown,3,38,Italy,182,80,83,48,77,78,72,69,67,68,82,80,5
74,2719,Rinaldi,Unknown,3,19,Italy,184,77,39,51,67,76,76,73,73,69,64,66,5
74,2721,A. Dossena,Unknown,3,25,Italy,180,74,112,58,68,73,82,75,72,70,68,70,5
74,2722,Izco,Unknown,9,23,Argentina,177,71,42,75,60,76,83,75,78,71,70,66,5
74,2740,Tininho,Unknown,8,29,Brazil,182,77,59,74,58,82,74,75,70,80,68,74,4
74,2746,El Moussaoui,Unknown,3,20,Netherlands,178,74,59,48,68,80,75,74,72,64,65,60,3
74,2749,Riedewald,Unknown,4,19,Netherlands,183,79,59,60,62,70,77,76,73,70,65,65,4
74,2750,Rankovic,Unknown,7,28,Serbia and Montenegro,173,75,59,68,68,80,85,73,77,73,74,72,6
74,2751,Schwiebbe,Unknown,7,20,Netherlands,180,72,59,62,60,72,77,74,74,72,65,66,3
74,2752,Verhoek,Unknown,10,20,Netherlands,188,80,59,69,37,80,75,76,70,76,59,67,3
74,2773,Schaars,Unknown,8,22,Netherlands,177,72,29,60,68,74,81,75,74,74,70,68,5
74,2786,Molhoek,Unknown,8,25,Netherlands,186,81,29,66,62,82,80,75,74,72,68,65,6
74,2793,Jansen,Unknown,3,27,Netherlands,180,75,4,55,70,74,80,74,73,76,68,67,4
74,2796,Guijo Velasco,Unknown,7,22,Belgium,178,71,60,67,44,74,80,77,76,75,66,61,4
74,2810,Dijkhuizen,Unknown,12,34,Netherlands,198,93,13,75,31,82,73,69,68,72,75,67,5
74,2811,Voskamp,Unknown,12,22,Netherlands,185,79,20,68,38,74,74,74,73,74,65,60,3
74,2852,Nijland,Unknown,12,18,Netherlands,187,77,135,66,35,77,76,74,73,74,63,63,5
74,2867,Türk,Unknown,7,20,Netherlands,174,73,12,65,55,67,75,75,78,72,69,60,5
74,2873,Larsen,Unknown,12,19,Denmark,182,80,12,71,37,77,72,75,73,73,64,71,4
74,2874,Friend,Unknown,12,25,Canada,193,95,131,72,34,90,72,70,65,68,70,70,4
74,2878,Storm,Unknown,7,19,Denmark,171,63,12,65,60,64,81,77,75,74,65,66,4
74,2884,Maas,Unknown,5,36,Netherlands,178,76,131,56,73,75,82,73,70,73,77,79,6
74,2916,Van Bremen,Unknown,8,19,Netherlands,180,68,136,64,58,69,77,75,75,73,65,65,3
74,2942,Holman,Unknown,9,22,Australia,177,69,124,73,36,78,75,75,73,76,66,69,4
74,2960,Van Diemen,Unknown,5,34,Netherlands,185,83,129,60,72,78,83,70,68,69,69,75,5
74,2971,Van Mosselveld,Unknown,3,22,Netherlands,184,72,129,56,71,79,80,77,73,67,63,60,5
74,2986,Vandamme,Unknown,10,21,Belgium,183,79,137,68,33,77,76,76,72,73,66,65,4
74,2991,Rompelberg,Unknown,3,19,Netherlands,184,83,137,48,69,78,74,73,73,65,63,60,3
74,2998,De Jong,Unknown,8,20,Canada,183,73,137,67,35,73,72,78,76,72,61,60,4
74,3000,Van Tornhout,Unknown,12,21,Belgium,190,86,137,73,34,82,73,73,69,73,65,65,4
74,3018,Rose,Unknown,9,27,Netherlands,188,85,112,73,50,87,80,73,70,75,74,60,5
74,3041,Kleizen,Unknown,10,20,Netherlands,188,77,127,69,40,78,75,77,77,73,63,63,3
74,3044,Afonso,Unknown,12,20,Switzerland,186,79,127,70,39,79,77,72,70,81,67,65,3
74,3051,Van Dijk,Unknown,7,24,Netherlands,179,78,17,64,67,74,83,76,74,68,78,75,5
74,3090,Prijor,Unknown,9,21,Netherlands,183,78,16,70,40,75,73,78,72,78,66,65,4
74,3097,Messoudi,Unknown,7,22,Belgium,178,63,73,60,66,70,83,75,74,70,66,69,4
74,3105,Swinkels,Unknown,3,22,Netherlands,184,75,73,52,68,78,75,72,70,66,65,68,4
74,3106,Van der Struijk,Unknown,3,21,Netherlands,183,70,73,55,69,75,79,75,74,72,63,60,5
74,3126,Murillo,Unknown,3,23,Spain,182,76,138,53,76,75,77,71,70,69,70,67,4
74,3147,Andrea Orlandi,Unknown,8,22,Spain,182,77,125,67,55,71,75,77,75,74,66,58,4
74,3200,Juan Rodríguez,Unknown,9,24,Spain,185,72,119,72,55,80,78,74,70,76,68,67,4
74,3213,Cristian,Unknown,12,23,Spain,170,66,119,68,35,63,78,75,77,72,65,69,3
74,3215,Antonio Tomás,Unknown,5,21,Spain,178,62,119,60,65,80,80,74,74,68,71,70,4
74,3232,Sergio Sánchez,Unknown,3,20,Spain,184,77,105,58,68,76,79,76,74,74,68,68,3
74,3260,Manu Del Moral,Unknown,12,22,Spain,185,84,93,70,28,77,72,78,76,69,66,60,4
74,3266,Fletcher,Unknown,5,31,Spain,178,76,123,68,73,75,80,73,72,73,71,75,5
74,3279,David Cuéllar,Unknown,8,26,Spain,170,63,123,70,48,74,78,75,74,73,68,69,5
74,3282,Pinilla,Unknown,12,35,Spain,176,70,123,77,33,75,74,72,70,72,72,72,5
74,3287,Dani Bautista,Unknown,4,25,Spain,177,70,130,66,69,76,78,76,72,68,67,67,4
74,3288,Juvenal,Unknown,7,27,Spain,178,73,130,70,48,72,76,77,80,72,65,61,4
74,3289,Barber,Unknown,7,26,Spain,183,77,130,68,57,77,82,75,76,71,67,67,4
74,3290,Cheli,Unknown,8,27,Spain,175,70,130,70,46,75,76,74,73,77,66,64,4
74,3318,Nagore,Unknown,5,32,Spain,184,75,75,70,69,80,77,70,69,70,73,70,5
74,3319,Diego Camacho,Unknown,5,30,Spain,187,82,75,68,69,81,80,71,70,70,69,69,5
74,3333,Juan Valera,Unknown,4,21,Spain,184,70,20,74,53,68,76,81,74,70,63,68,4
74,3338,Alcalde,Unknown,0,21,Spain,186,80,138,30,71,76,55,62,64,47,65,63,4
74,3374,Javier Flaño,Unknown,4,22,Spain,177,68,97,68,66,73,78,74,72,70,69,70,5
74,3375,Corrales,Unknown,4,24,Spain,175,70,97,70,67,73,78,78,73,71,69,69,5
74,3380,De Ruiter,Unknown,0,20,Netherlands,192,78,17,30,72,77,55,62,64,50,64,63,5
74,3387,Font,Unknown,8,22,Spain,170,66,97,70,52,66,76,74,70,74,69,66,3
74,3388,Iñaki Muñoz,Unknown,8,28,Spain,180,79,97,72,58,77,78,73,72,74,70,70,5
74,3419,Raúl Martín,Unknown,12,24,Spain,180,74,139,72,34,72,71,75,78,74,67,62,4
74,3440,Díaz de Cerio,Unknown,12,22,Spain,177,69,51,70,35,67,79,76,78,74,63,64,3
74,3460,Kepa,Unknown,12,22,Spain,185,83,47,68,30,78,73,74,73,73,67,68,3
74,3512,Chus Herrero,Unknown,3,22,Spain,183,75,118,49,72,75,75,69,68,65,64,60,3
74,3537,Clement,Unknown,5,32,Belgium,191,85,4,64,76,84,83,69,64,68,78,77,6
74,3555,Diallo,Unknown,5,20,Senegal,188,78,4,62,65,80,79,73,69,68,65,65,4
74,3556,Casas,Unknown,4,24,Spain,180,85,138,51,74,80,75,70,69,68,68,67,5
74,3561,Sylvestre,Unknown,7,22,France,180,66,141,64,63,70,81,76,75,70,67,67,4
74,3570,Rezek,Unknown,12,25,Czech Republic,179,73,141,73,48,78,80,77,76,75,67,70,5
74,3633,Bovio,Unknown,5,24,Brazil,178,76,32,68,60,75,81,75,76,74,72,73,4
74,3644,Tziolis,Unknown,9,21,Greece,189,84,32,72,45,82,76,75,68,75,67,65,4
74,3727,Bruno Moraes,Unknown,12,22,Brazil,180,72,91,73,35,72,76,75,70,81,68,65,4
74,3747,Djaló,Unknown,12,20,Portugal,171,64,88,68,36,66,74,77,80,76,65,64,3
74,3763,Minetti,Unknown,9,28,Italy,175,72,24,66,30,68,75,78,82,71,64,65,4
74,3771,Clement,Unknown,5,22,France,174,61,9,58,68,77,80,76,74,70,67,70,4
74,3799,Rasck,Unknown,4,37,Sweden,178,74,57,61,64,73,80,73,74,68,66,67,4
74,3844,Zengin,Unknown,4,21,Turkey,177,78,96,63,54,70,78,75,76,72,66,65,4
74,3853,Renato,Unknown,3,19,Portugal,183,76,88,50,68,77,74,72,73,68,65,68,4
74,3868,Inamoto,Unknown,7,27,Japan,181,75,30,72,66,77,79,71,69,77,70,73,5
74,3893,Oscar Sanchez,Unknown,4,26,Spain,180,72,122,68,65,73,77,77,79,75,68,65,3
74,3897,Toche,Unknown,12,22,Spain,186,77,122,76,42,74,75,76,74,74,67,66,5
74,3902,Jong-A-Pin,Unknown,3,19,Netherlands,183,78,12,48,70,74,76,70,70,58,65,65,6
74,3907,Carrico,Unknown,3,18,Portugal,180,75,88,54,70,78,75,73,74,68,65,64,5
74,3909,Gonzalo Vicente,Unknown,4,27,Uruguay,179,72,122,67,64,73,76,75,74,67,68,67,6
74,3916,Sergio Asenjo,Unknown,0,17,Spain,182,85,122,30,72,76,62,68,65,47,66,65,5
74,3935,Ivan Hernandez,Unknown,5,26,Spain,185,80,122,62,72,75,77,73,70,70,68,71,3
74,3941,Galan,Unknown,0,21,Spain,187,80,93,30,71,75,56,65,66,40,64,66,5
74,3945,Lorello,Unknown,0,18,Italy,186,75,42,30,70,74,56,65,67,39,65,66,4
74,3952,Virgili,Unknown,0,20,Italy,186,81,99,30,71,74,56,65,67,40,63,67,5
74,3953,Metaj,Unknown,4,18,Netherlands,180,72,135,60,63,73,77,75,72,68,65,70,4
74,3975,van den Bergh,Unknown,4,19,Germany,183,77,11,63,58,73,76,76,72,70,65,65,4
74,3985,Artmann,Unknown,9,20,Germany,179,75,27,67,45,71,77,75,78,70,60,65,6
74,4005,Kauf,Unknown,5,31,Germany,172,65,113,64,67,66,84,80,77,70,73,72,5
74,4015,Schuler,Unknown,4,28,Germany,184,78,113,65,67,72,80,75,70,77,71,70,4
74,4022,Danneberg,Unknown,5,20,Germany,185,73,113,59,65,74,78,74,73,75,66,66,3
74,4041,Balaban,Unknown,9,24,Germany,181,71,98,65,69,76,78,80,75,73,75,70,6
74,4050,Gillis,Unknown,3,17,Belgium,190,77,6,52,70,75,74,67,68,62,64,63,4
74,4078,J. Promes,Unknown,4,22,Netherlands,185,81,29,54,66,78,76,72,70,67,65,66,4
74,4090,Cimen,Unknown,3,21,Germany,176,72,68,57,68,78,81,75,73,74,65,60,4
74,4105,Compper,Unknown,3,20,Germany,186,70,11,61,74,72,80,80,74,73,65,65,4
74,4108,Svard,Unknown,7,23,Denmark,185,77,11,54,76,76,78,74,74,74,76,84,7
74,4119,Trytko,Unknown,12,19,Poland,190,80,140,70,36,75,75,73,71,72,66,65,4
74,4141,Mitreski,Unknown,3,27,Macedonia,180,78,140,50,78,70,77,72,64,70,76,69,4
74,4153,Gunkel,Unknown,5,26,Germany,183,82,140,60,72,70,70,78,75,75,70,80,4
74,4159,Baumgart,Unknown,12,34,Germany,178,77,140,74,47,84,80,74,72,72,71,71,4
74,4160,Rivic,Unknown,9,21,Croatia,181,78,140,78,48,75,70,80,70,78,80,80,6
74,4181,Roberto Lago,Unknown,4,21,Spain,178,78,92,63,62,72,76,74,71,69,66,65,4
74,4200,Vrancic,Unknown,7,20,Bosnia and Herzegovina,184,74,110,64,66,76,78,74,73,76,64,63,5
74,4211,Sinclair,Unknown,4,19,England,178,76,56,68,55,72,74,75,74,76,65,66,4
74,4246,Dietwald,Unknown,5,21,Germany,177,71,18,61,63,73,80,76,75,70,67,63,3
74,4254,Marheineke,Unknown,3,21,Germany,186,79,18,48,70,77,72,74,73,66,65,68,3
74,4274,Dejagah,Unknown,8,20,Germany,181,74,23,69,41,76,71,77,75,76,63,59,3
74,4313,Kochubey,Unknown,9,20,Russia,182,75,72,68,48,68,73,78,77,73,62,63,4
74,4343,Rathgeber,Unknown,12,21,Germany,190,85,71,75,34,72,74,75,72,74,70,70,4
74,4346,Omozusi,Unknown,4,18,England,179,77,45,60,65,74,76,73,74,70,64,64,4
74,4386,Lamprecht,Unknown,4,21,Germany,180,72,7,65,62,73,79,68,74,67,65,64,5
74,4395,Adeleye,Unknown,3,17,Nigeria,183,80,112,55,67,79,75,75,71,68,65,66,4
74,4399,Hiariej,Unknown,4,18,Netherlands,178,75,135,56,65,72,76,74,73,72,66,66,6
74,4400,Das Neves,Unknown,4,20,France,183,75,60,56,66,72,78,74,72,70,65,65,5
74,4403,Skverer,Unknown,0,18,Netherlands,179,78,124,30,70,76,58,65,66,52,65,64,3
74,4424,Castolo,Unknown,12,31,Brazil,173,66,141,77,37,67,68,83,84,75,69,60,4
74,4466,D. Lovren,Unknown,3,18,Croatia,188,83,141,53,69,80,74,77,75,67,66,72,6
74,4508,Adu,Unknown,12,17,United States,177,68,84,69,27,57,69,80,84,82,58,55,3
74,4564,Carboni,Unknown,4,41,Italy,180,73,141,65,84,77,76,75,71,74,91,97,6
74,4569,M. Fellaini,Unknown,7,19,Belgium,194,85,141,72,52,86,80,75,68,76,63,68,6
74,4599,Carter,Unknown,12,19,England,180,69,141,73,38,76,67,65,77,78,73,67,6
74,4600,Cooper,Unknown,0,19,England,182,72,141,41,74,69,63,56,66,45,67,73,6
74,4603,Mitchell,Unknown,4,19,England,180,70,141,65,66,75,76,78,73,75,78,71,6
74,4615,Bouquet,Unknown,3,19,France,186,83,141,35,74,80,71,68,70,51,77,68,3
74,4621,Jean,Unknown,2,19,France,199,95,141,24,84,71,59,67,81,69,91,77,7
74,4622,Leclerc,Unknown,7,19,France,178,76,141,71,51,75,71,74,77,76,77,70,4
74,4627,Riou,Unknown,0,19,France,193,83,141,28,70,79,55,61,63,51,80,69,6
74,4628,Traore,Unknown,8,19,France,176,70,141,75,46,76,71,77,69,68,76,67,4
74,4634,Fischer,Unknown,4,19,Germany,183,82,141,69,58,75,74,74,76,58,80,75,7
74,4636,Holzer,Unknown,4,19,Germany,188,87,141,61,75,74,71,70,73,56,79,74,7
74,4640,Lorenz,Unknown,3,19,Germany,186,80,141,34,73,81,69,70,70,56,80,61,3
74,4650,Jacobs,Unknown,0,19,Netherlands,188,83,141,25,71,76,47,65,70,46,81,69,6
74,4653,Postma,Unknown,4,19,Netherlands,178,68,141,75,73,74,71,76,77,73,79,66,6
74,4658,Gutierrez,Unknown,12,19,Spain,188,70,141,71,38,72,77,71,77,66,72,75,4
74,4661,Merino,Unknown,7,19,Spain,182,83,141,73,54,78,75,76,69,75,77,71,4
74,4665,Rubio,Unknown,4,19,Spain,187,79,141,48,77,83,71,71,69,70,68,68,4
74,4672,Thijs,Unknown,12,19,Belgium,179,78,141,76,38,76,67,66,74,77,68,75,6
74,4678,Aaltonen,Unknown,5,19,Finland,176,69,141,67,75,72,80,60,67,66,81,78,4
74,4688,Buga,Unknown,12,18,Romania,184,76,141,77,35,77,65,76,74,66,88,76,4
74,4694,Jovancevic,Unknown,9,19,Serbia and Montenegro,183,79,141,73,64,77,77,72,73,67,80,68,6
74,4699,Engin,Unknown,12,19,Turkey,189,86,141,75,38,70,67,74,73,73,76,48,5
74,4702,Komol,Unknown,12,19,Cameroon,171,75,141,76,45,74,71,73,69,78,76,57,5
74,4707,Mokrani,Unknown,12,19,Tunisia,180,82,141,76,40,66,78,73,77,70,70,69,4
74,4711,Buchanan,Unknown,0,42,United States,184,75,141,40,73,75,61,62,69,54,78,63,4
74,4712,Acosta,Unknown,0,19,Argentina,180,76,141,33,77,73,51,62,63,43,81,58,4
74,4726,Fatecha,Unknown,0,19,Paraguay,183,80,141,38,70,76,56,67,70,48,77,63,4
